,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2345192,1977-09-01,15.832,0.206,Florence,Italy,44.20N,11.18E
2345193,1977-10-01,13.959000000000001,0.343,Florence,Italy,44.20N,11.18E
2345194,1977-11-01,7.72,0.235,Florence,Italy,44.20N,11.18E
2345195,1977-12-01,3.71,0.6679999999999999,Florence,Italy,44.20N,11.18E
2345196,1978-01-01,3.9960000000000004,0.56,Florence,Italy,44.20N,11.18E
2345197,1978-02-01,3.845,0.5,Florence,Italy,44.20N,11.18E
2345198,1978-03-01,8.054,0.275,Florence,Italy,44.20N,11.18E
2345199,1978-04-01,9.088,0.455,Florence,Italy,44.20N,11.18E
2345200,1978-05-01,13.547,0.603,Florence,Italy,44.20N,11.18E
2345201,1978-06-01,18.221,0.155,Florence,Italy,44.20N,11.18E
2345202,1978-07-01,20.731,0.386,Florence,Italy,44.20N,11.18E
2345203,1978-08-01,20.593000000000004,0.345,Florence,Italy,44.20N,11.18E
2345204,1978-09-01,17.827,0.373,Florence,Italy,44.20N,11.18E
2345205,1978-10-01,12.592,0.433,Florence,Italy,44.20N,11.18E
2345206,1978-11-01,6.1229999999999976,1.5490000000000002,Florence,Italy,44.20N,11.18E
2345207,1978-12-01,4.2780000000000005,0.514,Florence,Italy,44.20N,11.18E
2345208,1979-01-01,1.3659999999999999,0.67,Florence,Italy,44.20N,11.18E
2345209,1979-02-01,5.0310000000000015,0.644,Florence,Italy,44.20N,11.18E
2345210,1979-03-01,8.382,0.331,Florence,Italy,44.20N,11.18E
2345211,1979-04-01,9.179,0.448,Florence,Italy,44.20N,11.18E
2345212,1979-05-01,15.562000000000001,0.5710000000000001,Florence,Italy,44.20N,11.18E
2345213,1979-06-01,20.715999999999998,0.175,Florence,Italy,44.20N,11.18E
2345214,1979-07-01,21.464,0.365,Florence,Italy,44.20N,11.18E
2345215,1979-08-01,20.657,0.241,Florence,Italy,44.20N,11.18E
2345216,1979-09-01,17.482000000000006,0.28,Florence,Italy,44.20N,11.18E
2345217,1979-10-01,12.984000000000002,0.075,Florence,Italy,44.20N,11.18E
2345218,1979-11-01,7.077999999999999,0.311,Florence,Italy,44.20N,11.18E
2345219,1979-12-01,5.2620000000000005,0.628,Florence,Italy,44.20N,11.18E
2345220,1980-01-01,2.423,0.619,Florence,Italy,44.20N,11.18E
2345221,1980-02-01,5.197,0.364,Florence,Italy,44.20N,11.18E
2345222,1980-03-01,7.358,0.131,Florence,Italy,44.20N,11.18E
2345223,1980-04-01,8.511000000000001,0.377,Florence,Italy,44.20N,11.18E
2345224,1980-05-01,12.737,0.6940000000000001,Florence,Italy,44.20N,11.18E
2345225,1980-06-01,17.729,0.4920000000000001,Florence,Italy,44.20N,11.18E
2345226,1980-07-01,20.361,0.461,Florence,Italy,44.20N,11.18E
2345227,1980-08-01,22.497,0.3720000000000001,Florence,Italy,44.20N,11.18E
2345228,1980-09-01,19.005000000000006,0.403,Florence,Italy,44.20N,11.18E
2345229,1980-10-01,12.85,0.211,Florence,Italy,44.20N,11.18E
2345230,1980-11-01,6.776,0.312,Florence,Italy,44.20N,11.18E
2345231,1980-12-01,2.773,0.7759999999999999,Florence,Italy,44.20N,11.18E
2345232,1981-01-01,1.1,0.4970000000000001,Florence,Italy,44.20N,11.18E
2345233,1981-02-01,3.0500000000000003,0.199,Florence,Italy,44.20N,11.18E
2345234,1981-03-01,8.815,0.579,Florence,Italy,44.20N,11.18E
2345235,1981-04-01,11.424,0.333,Florence,Italy,44.20N,11.18E
2345236,1981-05-01,14.655,0.359,Florence,Italy,44.20N,11.18E
2345237,1981-06-01,19.458,0.42,Florence,Italy,44.20N,11.18E
2345238,1981-07-01,20.707,0.406,Florence,Italy,44.20N,11.18E
2345239,1981-08-01,21.523000000000003,0.31,Florence,Italy,44.20N,11.18E
2345240,1981-09-01,18.304000000000002,0.339,Florence,Italy,44.20N,11.18E
2345241,1981-10-01,13.413,0.243,Florence,Italy,44.20N,11.18E
2345242,1981-11-01,6.544,0.648,Florence,Italy,44.20N,11.18E
2345243,1981-12-01,4.213,0.264,Florence,Italy,44.20N,11.18E
2345244,1982-01-01,3.64,0.473,Florence,Italy,44.20N,11.18E
2345245,1982-02-01,3.1770000000000005,0.436,Florence,Italy,44.20N,11.18E
2345246,1982-03-01,6.376,0.207,Florence,Italy,44.20N,11.18E
2345247,1982-04-01,10.021,0.308,Florence,Italy,44.20N,11.18E
2345248,1982-05-01,15.752,0.521,Florence,Italy,44.20N,11.18E
2345249,1982-06-01,20.999,0.263,Florence,Italy,44.20N,11.18E
2345250,1982-07-01,23.384,0.514,Florence,Italy,44.20N,11.18E
2345251,1982-08-01,21.622,0.191,Florence,Italy,44.20N,11.18E
2345252,1982-09-01,19.946,0.392,Florence,Italy,44.20N,11.18E
2345253,1982-10-01,12.815,0.364,Florence,Italy,44.20N,11.18E
2345254,1982-11-01,8.931000000000003,0.259,Florence,Italy,44.20N,11.18E
2345255,1982-12-01,5.596,0.331,Florence,Italy,44.20N,11.18E
2345256,1983-01-01,4.231999999999998,1.133,Florence,Italy,44.20N,11.18E
2345257,1983-02-01,2.339,0.468,Florence,Italy,44.20N,11.18E
2345258,1983-03-01,7.923999999999999,0.643,Florence,Italy,44.20N,11.18E
2345259,1983-04-01,11.211,0.337,Florence,Italy,44.20N,11.18E
2345260,1983-05-01,15.18,0.337,Florence,Italy,44.20N,11.18E
2345261,1983-06-01,19.379,0.434,Florence,Italy,44.20N,11.18E
2345262,1983-07-01,24.873,0.417,Florence,Italy,44.20N,11.18E
2345263,1983-08-01,21.579,0.596,Florence,Italy,44.20N,11.18E
2345264,1983-09-01,18.956000000000003,0.292,Florence,Italy,44.20N,11.18E
2345265,1983-10-01,13.384,0.4920000000000001,Florence,Italy,44.20N,11.18E
2345266,1983-11-01,7.274,0.695,Florence,Italy,44.20N,11.18E
2345267,1983-12-01,4.21,0.388,Florence,Italy,44.20N,11.18E
2345268,1984-01-01,3.595,0.316,Florence,Italy,44.20N,11.18E
2345269,1984-02-01,3.16,0.344,Florence,Italy,44.20N,11.18E
2345270,1984-03-01,6.045999999999999,0.26,Florence,Italy,44.20N,11.18E
2345271,1984-04-01,9.77,0.383,Florence,Italy,44.20N,11.18E
2345272,1984-05-01,12.279000000000002,0.5670000000000001,Florence,Italy,44.20N,11.18E
2345273,1984-06-01,18.518,0.315,Florence,Italy,44.20N,11.18E
2345274,1984-07-01,22.131,0.266,Florence,Italy,44.20N,11.18E
2345275,1984-08-01,20.428,0.482,Florence,Italy,44.20N,11.18E
2345276,1984-09-01,16.764000000000006,0.334,Florence,Italy,44.20N,11.18E
2345277,1984-10-01,13.345999999999998,0.182,Florence,Italy,44.20N,11.18E
2345278,1984-11-01,8.874,0.426,Florence,Italy,44.20N,11.18E
2345279,1984-12-01,5.1160000000000005,0.281,Florence,Italy,44.20N,11.18E
2345280,1985-01-01,-0.11000000000000032,0.25,Florence,Italy,44.20N,11.18E
2345281,1985-02-01,3.383,0.8590000000000001,Florence,Italy,44.20N,11.18E
2345282,1985-03-01,6.625,0.091,Florence,Italy,44.20N,11.18E
2345283,1985-04-01,10.784,0.313,Florence,Italy,44.20N,11.18E
2345284,1985-05-01,15.114,0.383,Florence,Italy,44.20N,11.18E
2345285,1985-06-01,18.8,0.444,Florence,Italy,44.20N,11.18E
2345286,1985-07-01,23.657,0.293,Florence,Italy,44.20N,11.18E
2345287,1985-08-01,22.627,0.28300000000000003,Florence,Italy,44.20N,11.18E
2345288,1985-09-01,20.319000000000006,0.7979999999999999,Florence,Italy,44.20N,11.18E
2345289,1985-10-01,14.050999999999998,0.452,Florence,Italy,44.20N,11.18E
2345290,1985-11-01,6.955,0.159,Florence,Italy,44.20N,11.18E
2345291,1985-12-01,5.839,0.637,Florence,Italy,44.20N,11.18E
2345292,1986-01-01,3.4989999999999997,0.429,Florence,Italy,44.20N,11.18E
2345293,1986-02-01,2.0610000000000004,0.154,Florence,Italy,44.20N,11.18E
2345294,1986-03-01,6.862,0.17800000000000002,Florence,Italy,44.20N,11.18E
2345295,1986-04-01,10.341,0.4920000000000001,Florence,Italy,44.20N,11.18E
2345296,1986-05-01,17.977,0.262,Florence,Italy,44.20N,11.18E
2345297,1986-06-01,18.665,0.384,Florence,Italy,44.20N,11.18E
2345298,1986-07-01,21.544,0.39,Florence,Italy,44.20N,11.18E
2345299,1986-08-01,22.612,0.47,Florence,Italy,44.20N,11.18E
2345300,1986-09-01,18.174000000000003,0.421,Florence,Italy,44.20N,11.18E
2345301,1986-10-01,14.062000000000001,0.594,Florence,Italy,44.20N,11.18E
2345302,1986-11-01,8.433,0.277,Florence,Italy,44.20N,11.18E
2345303,1986-12-01,3.632,0.5429999999999999,Florence,Italy,44.20N,11.18E
2345304,1987-01-01,1.6809999999999998,0.409,Florence,Italy,44.20N,11.18E
2345305,1987-02-01,4.476,0.514,Florence,Italy,44.20N,11.18E
2345306,1987-03-01,4.1610000000000005,0.256,Florence,Italy,44.20N,11.18E
2345307,1987-04-01,11.111,0.231,Florence,Italy,44.20N,11.18E
2345308,1987-05-01,13.694,0.403,Florence,Italy,44.20N,11.18E
2345309,1987-06-01,18.509,0.551,Florence,Italy,44.20N,11.18E
2345310,1987-07-01,23.152,0.46,Florence,Italy,44.20N,11.18E
2345311,1987-08-01,22.18,0.33,Florence,Italy,44.20N,11.18E
2345312,1987-09-01,21.019000000000002,0.13,Florence,Italy,44.20N,11.18E
2345313,1987-10-01,14.251,0.596,Florence,Italy,44.20N,11.18E
2345314,1987-11-01,8.594999999999999,0.318,Florence,Italy,44.20N,11.18E
2345315,1987-12-01,5.522,0.496,Florence,Italy,44.20N,11.18E
2345316,1988-01-01,6.211,0.561,Florence,Italy,44.20N,11.18E
2345317,1988-02-01,5.38,0.406,Florence,Italy,44.20N,11.18E
2345318,1988-03-01,7.394,0.275,Florence,Italy,44.20N,11.18E
2345319,1988-04-01,11.025,0.215,Florence,Italy,44.20N,11.18E
2345320,1988-05-01,15.933,0.4270000000000001,Florence,Italy,44.20N,11.18E
2345321,1988-06-01,18.337,0.29100000000000004,Florence,Italy,44.20N,11.18E
2345322,1988-07-01,23.698,0.487,Florence,Italy,44.20N,11.18E
2345323,1988-08-01,23.283,0.363,Florence,Italy,44.20N,11.18E
2345324,1988-09-01,18.221,0.496,Florence,Italy,44.20N,11.18E
2345325,1988-10-01,15.35,0.449,Florence,Italy,44.20N,11.18E
2345326,1988-11-01,5.936999999999999,0.517,Florence,Italy,44.20N,11.18E
2345327,1988-12-01,4.232,0.687,Florence,Italy,44.20N,11.18E
2345328,1989-01-01,3.036,0.975,Florence,Italy,44.20N,11.18E
2345329,1989-02-01,6.445,1.102,Florence,Italy,44.20N,11.18E
2345330,1989-03-01,10.211,0.564,Florence,Italy,44.20N,11.18E
2345331,1989-04-01,10.803,0.521,Florence,Italy,44.20N,11.18E
2345332,1989-05-01,15.958,0.392,Florence,Italy,44.20N,11.18E
2345333,1989-06-01,18.688,0.398,Florence,Italy,44.20N,11.18E
2345334,1989-07-01,22.092,0.224,Florence,Italy,44.20N,11.18E
2345335,1989-08-01,21.875,0.405,Florence,Italy,44.20N,11.18E
2345336,1989-09-01,17.395,0.232,Florence,Italy,44.20N,11.18E
2345337,1989-10-01,12.061,0.912,Florence,Italy,44.20N,11.18E
2345338,1989-11-01,7.449,0.355,Florence,Italy,44.20N,11.18E
2345339,1989-12-01,5.004,0.602,Florence,Italy,44.20N,11.18E
2345340,1990-01-01,3.41,0.887,Florence,Italy,44.20N,11.18E
2345341,1990-02-01,7.6880000000000015,0.94,Florence,Italy,44.20N,11.18E
2345342,1990-03-01,9.447,0.5710000000000001,Florence,Italy,44.20N,11.18E
2345343,1990-04-01,9.819,0.299,Florence,Italy,44.20N,11.18E
2345344,1990-05-01,16.625,0.24,Florence,Italy,44.20N,11.18E
2345345,1990-06-01,19.809,0.269,Florence,Italy,44.20N,11.18E
2345346,1990-07-01,22.507,0.273,Florence,Italy,44.20N,11.18E
2345347,1990-08-01,22.46,0.343,Florence,Italy,44.20N,11.18E
2345348,1990-09-01,18.375,0.314,Florence,Italy,44.20N,11.18E
2345349,1990-10-01,14.944,0.56,Florence,Italy,44.20N,11.18E
2345350,1990-11-01,8.299999999999999,0.378,Florence,Italy,44.20N,11.18E
2345351,1990-12-01,2.9850000000000003,0.83,Florence,Italy,44.20N,11.18E
2345352,1991-01-01,3.781,0.213,Florence,Italy,44.20N,11.18E
2345353,1991-02-01,2.511,0.412,Florence,Italy,44.20N,11.18E
2345354,1991-03-01,9.844,0.285,Florence,Italy,44.20N,11.18E
2345355,1991-04-01,9.127,0.304,Florence,Italy,44.20N,11.18E
2345356,1991-05-01,12.262,0.417,Florence,Italy,44.20N,11.18E
2345357,1991-06-01,18.808,0.454,Florence,Italy,44.20N,11.18E
2345358,1991-07-01,23.502,0.485,Florence,Italy,44.20N,11.18E
2345359,1991-08-01,23.506999999999998,0.335,Florence,Italy,44.20N,11.18E
2345360,1991-09-01,19.691000000000006,0.252,Florence,Italy,44.20N,11.18E
2345361,1991-10-01,11.861,0.21,Florence,Italy,44.20N,11.18E
2345362,1991-11-01,7.391,0.173,Florence,Italy,44.20N,11.18E
2345363,1991-12-01,2.476,0.731,Florence,Italy,44.20N,11.18E
2345364,1992-01-01,3.502,0.522,Florence,Italy,44.20N,11.18E
2345365,1992-02-01,4.775,0.478,Florence,Italy,44.20N,11.18E
2345366,1992-03-01,7.899,0.3670000000000001,Florence,Italy,44.20N,11.18E
2345367,1992-04-01,10.955,0.339,Florence,Italy,44.20N,11.18E
2345368,1992-05-01,16.971,0.489,Florence,Italy,44.20N,11.18E
2345369,1992-06-01,18.365,0.32299999999999995,Florence,Italy,44.20N,11.18E
2345370,1992-07-01,22.269,0.34600000000000003,Florence,Italy,44.20N,11.18E
2345371,1992-08-01,24.557,0.423,Florence,Italy,44.20N,11.18E
2345372,1992-09-01,18.946,0.319,Florence,Italy,44.20N,11.18E
2345373,1992-10-01,12.8,0.579,Florence,Italy,44.20N,11.18E
2345374,1992-11-01,9.726,0.418,Florence,Italy,44.20N,11.18E
2345375,1992-12-01,5.239,0.8290000000000001,Florence,Italy,44.20N,11.18E
2345376,1993-01-01,4.375,0.5539999999999999,Florence,Italy,44.20N,11.18E
2345377,1993-02-01,4.0630000000000015,0.386,Florence,Italy,44.20N,11.18E
2345378,1993-03-01,6.563,0.527,Florence,Italy,44.20N,11.18E
2345379,1993-04-01,11.029000000000002,0.345,Florence,Italy,44.20N,11.18E
2345380,1993-05-01,17.195,0.341,Florence,Italy,44.20N,11.18E
2345381,1993-06-01,20.79,0.278,Florence,Italy,44.20N,11.18E
2345382,1993-07-01,21.742,0.441,Florence,Italy,44.20N,11.18E
2345383,1993-08-01,24.061999999999998,0.308,Florence,Italy,44.20N,11.18E
2345384,1993-09-01,17.864,0.355,Florence,Italy,44.20N,11.18E
2345385,1993-10-01,13.218,0.182,Florence,Italy,44.20N,11.18E
2345386,1993-11-01,6.837999999999999,0.375,Florence,Italy,44.20N,11.18E
2345387,1993-12-01,5.527,0.32299999999999995,Florence,Italy,44.20N,11.18E
2345388,1994-01-01,5.513,0.7509999999999999,Florence,Italy,44.20N,11.18E
2345389,1994-02-01,4.3889999999999985,0.43,Florence,Italy,44.20N,11.18E
2345390,1994-03-01,10.678,0.695,Florence,Italy,44.20N,11.18E
2345391,1994-04-01,9.861,0.157,Florence,Italy,44.20N,11.18E
2345392,1994-05-01,16.2,0.192,Florence,Italy,44.20N,11.18E
2345393,1994-06-01,19.725,0.306,Florence,Italy,44.20N,11.18E
2345394,1994-07-01,24.442,0.363,Florence,Italy,44.20N,11.18E
2345395,1994-08-01,25.017,0.331,Florence,Italy,44.20N,11.18E
2345396,1994-09-01,18.596,0.338,Florence,Italy,44.20N,11.18E
2345397,1994-10-01,12.626,0.319,Florence,Italy,44.20N,11.18E
2345398,1994-11-01,9.979,0.545,Florence,Italy,44.20N,11.18E
2345399,1994-12-01,5.384,0.403,Florence,Italy,44.20N,11.18E
2345400,1995-01-01,3.315,0.6559999999999999,Florence,Italy,44.20N,11.18E
2345401,1995-02-01,6.501,0.482,Florence,Italy,44.20N,11.18E
2345402,1995-03-01,6.971,0.222,Florence,Italy,44.20N,11.18E
2345403,1995-04-01,10.53,0.5660000000000001,Florence,Italy,44.20N,11.18E
2345404,1995-05-01,15.048,0.491,Florence,Italy,44.20N,11.18E
2345405,1995-06-01,17.918,0.429,Florence,Italy,44.20N,11.18E
2345406,1995-07-01,24.17,0.303,Florence,Italy,44.20N,11.18E
2345407,1995-08-01,21.358,0.163,Florence,Italy,44.20N,11.18E
2345408,1995-09-01,16.512999999999998,0.425,Florence,Italy,44.20N,11.18E
2345409,1995-10-01,14.323,0.807,Florence,Italy,44.20N,11.18E
2345410,1995-11-01,7.5939999999999985,0.383,Florence,Italy,44.20N,11.18E
2345411,1995-12-01,4.865,0.594,Florence,Italy,44.20N,11.18E
2345412,1996-01-01,4.759,0.412,Florence,Italy,44.20N,11.18E
2345413,1996-02-01,3.3120000000000003,0.17,Florence,Italy,44.20N,11.18E
2345414,1996-03-01,6.075,0.308,Florence,Italy,44.20N,11.18E
2345415,1996-04-01,11.34,0.224,Florence,Italy,44.20N,11.18E
2345416,1996-05-01,15.93,0.192,Florence,Italy,44.20N,11.18E
2345417,1996-06-01,20.561999999999998,0.276,Florence,Italy,44.20N,11.18E
2345418,1996-07-01,21.613000000000003,0.198,Florence,Italy,44.20N,11.18E
2345419,1996-08-01,21.430999999999997,0.23,Florence,Italy,44.20N,11.18E
2345420,1996-09-01,15.345,0.476,Florence,Italy,44.20N,11.18E
2345421,1996-10-01,12.604000000000001,0.225,Florence,Italy,44.20N,11.18E
2345422,1996-11-01,9.21,0.472,Florence,Italy,44.20N,11.18E
2345423,1996-12-01,4.331,0.375,Florence,Italy,44.20N,11.18E
2345424,1997-01-01,4.779999999999999,0.339,Florence,Italy,44.20N,11.18E
2345425,1997-02-01,6.206,0.265,Florence,Italy,44.20N,11.18E
2345426,1997-03-01,9.566,0.49,Florence,Italy,44.20N,11.18E
2345427,1997-04-01,9.656,0.404,Florence,Italy,44.20N,11.18E
2345428,1997-05-01,16.438000000000002,0.355,Florence,Italy,44.20N,11.18E
2345429,1997-06-01,19.875999999999998,0.383,Florence,Italy,44.20N,11.18E
2345430,1997-07-01,22.068,0.35,Florence,Italy,44.20N,11.18E
2345431,1997-08-01,22.679,0.305,Florence,Italy,44.20N,11.18E
2345432,1997-09-01,19.922,0.361,Florence,Italy,44.20N,11.18E
2345433,1997-10-01,13.475,0.436,Florence,Italy,44.20N,11.18E
2345434,1997-11-01,8.561,0.318,Florence,Italy,44.20N,11.18E
2345435,1997-12-01,4.97,0.17,Florence,Italy,44.20N,11.18E
2345436,1998-01-01,4.513,0.282,Florence,Italy,44.20N,11.18E
2345437,1998-02-01,6.937,0.728,Florence,Italy,44.20N,11.18E
2345438,1998-03-01,7.467,0.375,Florence,Italy,44.20N,11.18E
2345439,1998-04-01,10.976,0.486,Florence,Italy,44.20N,11.18E
2345440,1998-05-01,16.143,0.341,Florence,Italy,44.20N,11.18E
2345441,1998-06-01,21.144,0.294,Florence,Italy,44.20N,11.18E
2345442,1998-07-01,23.93,0.422,Florence,Italy,44.20N,11.18E
2345443,1998-08-01,24.029,0.16699999999999998,Florence,Italy,44.20N,11.18E
2345444,1998-09-01,18.009,0.387,Florence,Italy,44.20N,11.18E
2345445,1998-10-01,13.222000000000001,0.279,Florence,Italy,44.20N,11.18E
2345446,1998-11-01,6.744,0.551,Florence,Italy,44.20N,11.18E
2345447,1998-12-01,2.764,0.465,Florence,Italy,44.20N,11.18E
2345448,1999-01-01,3.961,0.601,Florence,Italy,44.20N,11.18E
2345449,1999-02-01,3.539,0.514,Florence,Italy,44.20N,11.18E
2345450,1999-03-01,8.267000000000001,0.535,Florence,Italy,44.20N,11.18E
2345451,1999-04-01,11.302,0.275,Florence,Italy,44.20N,11.18E
2345452,1999-05-01,17.511,0.379,Florence,Italy,44.20N,11.18E
2345453,1999-06-01,20.414,0.247,Florence,Italy,44.20N,11.18E
2345454,1999-07-01,23.131,0.353,Florence,Italy,44.20N,11.18E
2345455,1999-08-01,23.219,0.255,Florence,Italy,44.20N,11.18E
2345456,1999-09-01,19.723000000000006,0.4970000000000001,Florence,Italy,44.20N,11.18E
2345457,1999-10-01,13.948,0.162,Florence,Italy,44.20N,11.18E
2345458,1999-11-01,7.138999999999999,0.306,Florence,Italy,44.20N,11.18E
2345459,1999-12-01,3.931,0.34,Florence,Italy,44.20N,11.18E
2345460,2000-01-01,2.434,0.29600000000000004,Florence,Italy,44.20N,11.18E
2345461,2000-02-01,5.723,0.4270000000000001,Florence,Italy,44.20N,11.18E
2345462,2000-03-01,8.683,0.349,Florence,Italy,44.20N,11.18E
2345463,2000-04-01,12.158,0.319,Florence,Italy,44.20N,11.18E
2345464,2000-05-01,17.93,0.28800000000000003,Florence,Italy,44.20N,11.18E
2345465,2000-06-01,21.673,0.341,Florence,Italy,44.20N,11.18E
2345466,2000-07-01,21.607,0.35,Florence,Italy,44.20N,11.18E
2345467,2000-08-01,23.726999999999997,0.365,Florence,Italy,44.20N,11.18E
2345468,2000-09-01,18.857000000000006,0.142,Florence,Italy,44.20N,11.18E
2345469,2000-10-01,14.043,0.289,Florence,Italy,44.20N,11.18E
2345470,2000-11-01,9.68,0.728,Florence,Italy,44.20N,11.18E
2345471,2000-12-01,6.307,0.251,Florence,Italy,44.20N,11.18E
2345472,2001-01-01,5.151999999999999,0.5579999999999999,Florence,Italy,44.20N,11.18E
2345473,2001-02-01,5.738,0.27,Florence,Italy,44.20N,11.18E
2345474,2001-03-01,10.366,0.207,Florence,Italy,44.20N,11.18E
2345475,2001-04-01,10.278,0.203,Florence,Italy,44.20N,11.18E
2345476,2001-05-01,17.609,0.396,Florence,Italy,44.20N,11.18E
2345477,2001-06-01,20.137999999999998,0.221,Florence,Italy,44.20N,11.18E
2345478,2001-07-01,22.867,0.17800000000000002,Florence,Italy,44.20N,11.18E
2345479,2001-08-01,24.351,0.344,Florence,Italy,44.20N,11.18E
2345480,2001-09-01,16.21,0.385,Florence,Italy,44.20N,11.18E
2345481,2001-10-01,15.867,0.3720000000000001,Florence,Italy,44.20N,11.18E
2345482,2001-11-01,7.182,0.263,Florence,Italy,44.20N,11.18E
2345483,2001-12-01,2.041,0.5920000000000001,Florence,Italy,44.20N,11.18E
2345484,2002-01-01,2.412,0.7959999999999999,Florence,Italy,44.20N,11.18E
2345485,2002-02-01,6.4,0.341,Florence,Italy,44.20N,11.18E
2345486,2002-03-01,9.432,0.327,Florence,Italy,44.20N,11.18E
2345487,2002-04-01,11.144,0.155,Florence,Italy,44.20N,11.18E
2345488,2002-05-01,16.310000000000002,0.292,Florence,Italy,44.20N,11.18E
2345489,2002-06-01,21.963,0.315,Florence,Italy,44.20N,11.18E
2345490,2002-07-01,22.227,0.233,Florence,Italy,44.20N,11.18E
2345491,2002-08-01,21.55,0.359,Florence,Italy,44.20N,11.18E
2345492,2002-09-01,16.949,0.3670000000000001,Florence,Italy,44.20N,11.18E
2345493,2002-10-01,13.649000000000001,0.308,Florence,Italy,44.20N,11.18E
2345494,2002-11-01,10.887,0.738,Florence,Italy,44.20N,11.18E
2345495,2002-12-01,5.822,0.5820000000000001,Florence,Italy,44.20N,11.18E
2345496,2003-01-01,3.3139999999999996,0.46,Florence,Italy,44.20N,11.18E
2345497,2003-02-01,2.201,0.895,Florence,Italy,44.20N,11.18E
2345498,2003-03-01,8.402999999999999,0.396,Florence,Italy,44.20N,11.18E
2345499,2003-04-01,10.499,0.293,Florence,Italy,44.20N,11.18E
2345500,2003-05-01,18.341,0.523,Florence,Italy,44.20N,11.18E
2345501,2003-06-01,24.541999999999998,0.461,Florence,Italy,44.20N,11.18E
2345502,2003-07-01,24.89,0.599,Florence,Italy,44.20N,11.18E
2345503,2003-08-01,26.741,0.34700000000000003,Florence,Italy,44.20N,11.18E
2345504,2003-09-01,18.309,0.418,Florence,Italy,44.20N,11.18E
2345505,2003-10-01,12.126,0.5539999999999999,Florence,Italy,44.20N,11.18E
2345506,2003-11-01,9.516,0.382,Florence,Italy,44.20N,11.18E
2345507,2003-12-01,5.0920000000000005,0.389,Florence,Italy,44.20N,11.18E
2345508,2004-01-01,3.179,0.207,Florence,Italy,44.20N,11.18E
2345509,2004-02-01,4.91,0.611,Florence,Italy,44.20N,11.18E
2345510,2004-03-01,6.989,0.17,Florence,Italy,44.20N,11.18E
2345511,2004-04-01,10.963,0.361,Florence,Italy,44.20N,11.18E
2345512,2004-05-01,14.314,0.14300000000000002,Florence,Italy,44.20N,11.18E
2345513,2004-06-01,20.303,0.287,Florence,Italy,44.20N,11.18E
2345514,2004-07-01,22.748,0.254,Florence,Italy,44.20N,11.18E
